B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,GEO_ID,NAME
685,47,0,0,21,0,10,5,13,44,33,15,3,19,13,204,100,34,5,55,8,37,7,3,9,1500000US060375334032,"Block Group 2, Census Tract 5334.03, Los Angeles County, California"
1033,46,0,0,0,6,29,7,23,130,23,9,94,20,20,43,336,0,54,159,14,20,0,0,0,1500000US060375335011,"Block Group 1, Census Tract 5335.01, Los Angeles County, California"
991,6,0,0,0,30,16,0,112,121,41,28,83,0,0,49,345,15,35,79,9,7,15,0,0,1500000US060375335012,"Block Group 2, Census Tract 5335.01, Los Angeles County, California"
829,88,0,0,10,0,27,6,0,136,10,14,106,4,33,70,184,15,6,56,28,28,0,3,5,1500000US060375335041,"Block Group 1, Census Tract 5335.04, Los Angeles County, California"
1046,30,0,0,0,14,67,14,0,174,9,33,41,7,19,46,218,21,0,252,37,40,24,0,0,1500000US060375335042,"Block Group 2, Census Tract 5335.04, Los Angeles County, California"
755,25,0,0,0,0,30,18,16,94,7,42,98,18,39,35,145,5,27,84,0,50,18,4,0,1500000US060375335043,"Block Group 3, Census Tract 5335.04, Los Angeles County, California"
716,0,0,0,0,0,37,0,0,34,13,42,53,31,61,38,272,0,0,55,18,62,0,0,0,1500000US060375336011,"Block Group 1, Census Tract 5336.01, Los Angeles County, California"
1455,87,0,0,19,0,0,0,32,181,0,72,30,35,63,107,384,0,48,203,110,84,0,0,0,1500000US060375336012,"Block Group 2, Census Tract 5336.01, Los Angeles County, California"
586,46,0,0,0,0,0,0,9,43,0,81,69,38,0,17,163,8,0,70,15,27,0,0,0,1500000US060375336013,"Block Group 3, Census Tract 5336.01, Los Angeles County, California"
1189,45,0,0,0,17,0,23,42,175,35,14,18,0,19,64,385,46,22,117,93,74,0,0,0,1500000US060375336021,"Block Group 1, Census Tract 5336.02, Los Angeles County, California"
1728,73,0,0,0,3,42,0,0,168,13,29,165,10,0,111,438,41,54,351,36,146,11,37,0,1500000US060375336022,"Block Group 2, Census Tract 5336.02, Los Angeles County, California"
184,24,0,0,0,0,0,0,1,1,0,17,11,0,0,13,84,0,0,32,1,0,0,0,0,1500000US060375336023,"Block Group 3, Census Tract 5336.02, Los Angeles County, California"
1619,76,0,0,29,33,10,24,0,345,37,10,134,34,26,21,402,12,25,203,66,124,8,0,0,1500000US060375336031,"Block Group 1, Census Tract 5336.03, Los Angeles County, California"
988,65,0,0,0,0,34,0,9,46,0,23,54,41,55,9,290,0,95,115,59,88,5,0,0,1500000US060375336032,"Block Group 2, Census Tract 5336.03, Los Angeles County, California"
1256,75,0,0,0,9,18,0,79,99,0,40,95,51,42,48,387,16,70,109,59,59,0,0,0,1500000US060375336033,"Block Group 3, Census Tract 5336.03, Los Angeles County, California"
899,170,0,0,0,0,0,0,0,73,0,67,61,22,30,16,298,14,4,33,50,23,4,34,0,1500000US060375337011,"Block Group 1, Census Tract 5337.01, Los Angeles County, California"
1004,57,0,0,0,13,18,9,26,129,5,97,29,0,15,38,259,5,17,197,62,20,8,0,0,1500000US060375337012,"Block Group 2, Census Tract 5337.01, Los Angeles County, California"
1580,49,0,0,0,0,29,11,20,329,9,177,54,46,51,59,433,45,23,129,54,55,0,7,0,1500000US060375337021,"Block Group 1, Census Tract 5337.02, Los Angeles County, California"
798,155,0,0,0,0,18,0,10,263,8,83,15,25,11,18,69,20,16,23,26,29,0,9,0,1500000US060375337022,"Block Group 2, Census Tract 5337.02, Los Angeles County, California"
1307,44,0,0,0,43,46,0,0,93,21,155,86,70,88,35,484,0,16,126,0,0,0,0,0,1500000US060375337031,"Block Group 1, Census Tract 5337.03, Los Angeles County, California"
1660,168,0,0,20,0,37,0,35,179,10,96,113,43,0,75,578,11,0,172,14,82,27,0,0,1500000US060375337032,"Block Group 2, Census Tract 5337.03, Los Angeles County, California"
798,11,0,0,7,7,0,0,0,153,18,89,36,17,65,36,133,0,0,115,26,85,0,0,0,1500000US060375338031,"Block Group 1, Census Tract 5338.03, Los Angeles County, California"
778,182,0,0,0,0,0,0,0,48,23,19,15,0,0,25,148,9,28,126,43,91,21,0,0,1500000US060375338032,"Block Group 2, Census Tract 5338.03, Los Angeles County, California"
651,47,0,0,0,0,25,0,20,19,0,103,30,32,38,44,155,0,6,79,28,15,10,0,0,1500000US060375338033,"Block Group 3, Census Tract 5338.03, Los Angeles County, California"
1438,34,0,6,31,8,45,0,0,145,43,50,49,33,55,42,522,27,12,137,58,129,0,0,12,1500000US060375338034,"Block Group 4, Census Tract 5338.03, Los Angeles County, California"
697,92,0,0,0,0,16,10,34,34,17,49,69,11,19,34,143,26,22,63,27,20,0,11,0,1500000US060375338041,"Block Group 1, Census Tract 5338.04, Los Angeles County, California"
835,56,0,0,0,0,28,9,9,130,0,34,40,9,39,53,205,10,16,69,54,74,0,0,0,1500000US060375338042,"Block Group 2, Census Tract 5338.04, Los Angeles County, California"
1254,44,0,0,0,10,0,55,3,178,3,89,42,37,30,173,255,38,35,64,70,118,10,0,0,1500000US060375338043,"Block Group 3, Census Tract 5338.04, Los Angeles County, California"
1742,101,6,6,0,45,37,17,18,186,13,136,127,102,45,46,403,36,34,182,48,147,7,0,0,1500000US060375338051,"Block Group 1, Census Tract 5338.05, Los Angeles County, California"
961,48,0,0,0,0,0,18,0,141,0,34,13,34,3,43,257,14,9,143,36,129,33,0,6,1500000US060375338052,"Block Group 2, Census Tract 5338.05, Los Angeles County, California"
2308,235,0,0,0,9,39,47,19,263,43,116,90,56,95,133,648,21,55,238,103,93,5,0,0,1500000US060375338061,"Block Group 1, Census Tract 5338.06, Los Angeles County, California"
632,8,0,0,0,12,51,0,13,97,0,54,9,0,0,0,221,52,0,60,12,13,30,0,0,1500000US060375339011,"Block Group 1, Census Tract 5339.01, Los Angeles County, California"
1069,80,0,0,11,0,15,18,21,43,31,92,0,14,88,39,380,12,6,119,36,48,16,0,0,1500000US060375339012,"Block Group 2, Census Tract 5339.01, Los Angeles County, California"
521,78,0,0,7,0,0,14,29,59,18,28,0,0,13,0,174,29,24,0,0,48,0,0,0,1500000US060375339013,"Block Group 3, Census Tract 5339.01, Los Angeles County, California"
923,33,0,0,0,0,22,31,0,74,0,29,120,18,50,40,212,18,23,151,28,46,28,0,0,1500000US060375339014,"Block Group 4, Census Tract 5339.01, Los Angeles County, California"
1414,67,0,0,0,5,29,12,17,183,0,109,54,38,46,30,466,27,47,140,17,78,49,0,0,1500000US060375339021,"Block Group 1, Census Tract 5339.02, Los Angeles County, California"
1281,30,0,9,10,0,21,27,17,109,55,130,28,6,192,16,242,25,4,246,53,61,0,0,0,1500000US060375339022,"Block Group 2, Census Tract 5339.02, Los Angeles County, California"
1146,166,0,0,0,35,33,44,0,79,0,183,61,0,11,59,108,19,47,150,53,77,21,0,0,1500000US060375340011,"Block Group 1, Census Tract 5340.01, Los Angeles County, California"
1607,79,0,0,0,19,24,0,59,197,11,266,98,16,42,40,388,0,87,157,65,29,30,0,0,1500000US060375340012,"Block Group 2, Census Tract 5340.01, Los Angeles County, California"
551,62,0,0,0,0,28,29,0,68,19,54,9,0,0,27,149,29,0,0,20,57,0,0,0,1500000US060375340013,"Block Group 3, Census Tract 5340.01, Los Angeles County, California"
1824,122,0,0,0,20,13,10,29,221,15,84,155,0,65,45,445,40,110,244,52,123,20,11,0,1500000US060375340021,"Block Group 1, Census Tract 5340.02, Los Angeles County, California"
710,18,0,0,0,23,22,21,67,21,0,26,24,9,11,28,236,0,14,80,42,49,19,0,0,1500000US060375340022,"Block Group 2, Census Tract 5340.02, Los Angeles County, California"
923,70,0,0,0,0,5,19,41,130,0,73,0,34,13,5,295,0,57,103,0,70,8,0,0,1500000US060375341011,"Block Group 1, Census Tract 5341.01, Los Angeles County, California"
591,27,0,0,0,0,26,0,6,59,0,84,21,52,21,19,69,22,37,80,40,7,14,0,7,1500000US060375341012,"Block Group 2, Census Tract 5341.01, Los Angeles County, California"
621,103,0,0,0,0,0,16,0,225,0,34,0,24,8,25,138,0,0,22,26,0,0,0,0,1500000US060375341021,"Block Group 1, Census Tract 5341.02, Los Angeles County, California"
1095,40,0,0,0,30,26,16,0,161,15,82,111,39,60,0,236,8,64,169,17,21,0,0,0,1500000US060375341022,"Block Group 2, Census Tract 5341.02, Los Angeles County, California"
905,66,0,0,0,0,0,15,22,103,0,119,160,0,25,16,254,11,0,48,66,0,0,0,0,1500000US060375341023,"Block Group 3, Census Tract 5341.02, Los Angeles County, California"
902,77,0,0,0,0,18,19,19,68,47,17,40,0,17,55,336,0,9,53,36,91,0,0,0,1500000US060375341024,"Block Group 4, Census Tract 5341.02, Los Angeles County, California"
1630,47,0,0,0,7,46,33,14,183,0,205,66,67,37,7,496,0,88,182,70,21,52,9,0,1500000US060375342011,"Block Group 1, Census Tract 5342.01, Los Angeles County, California"
921,32,0,0,5,37,9,0,33,114,26,0,84,27,21,40,257,17,10,139,14,53,3,0,0,1500000US060375342012,"Block Group 2, Census Tract 5342.01, Los Angeles County, California"
1338,163,0,18,0,0,28,10,28,64,10,173,127,100,44,105,211,0,11,108,93,16,0,29,0,1500000US060375342021,"Block Group 1, Census Tract 5342.02, Los Angeles County, California"
800,37,0,0,0,0,17,18,25,125,21,61,60,0,10,9,233,0,19,106,10,49,0,0,0,1500000US060375342022,"Block Group 2, Census Tract 5342.02, Los Angeles County, California"
950,30,0,0,0,18,20,0,17,75,58,83,64,23,0,139,169,0,6,147,0,82,9,10,0,1500000US060375342023,"Block Group 3, Census Tract 5342.02, Los Angeles County, California"
752,63,0,0,0,12,0,0,15,102,0,76,32,8,70,14,241,14,6,53,5,29,12,0,0,1500000US060375342031,"Block Group 1, Census Tract 5342.03, Los Angeles County, California"
1205,200,0,0,0,14,41,6,21,139,0,31,32,0,87,71,315,16,24,144,34,10,20,0,0,1500000US060375342032,"Block Group 2, Census Tract 5342.03, Los Angeles County, California"
927,42,0,0,17,21,20,9,0,174,0,97,56,12,47,25,120,19,61,74,53,67,13,0,0,1500000US060375343011,"Block Group 1, Census Tract 5343.01, Los Angeles County, California"
1496,121,0,10,0,19,0,0,0,83,39,144,36,19,71,98,370,35,28,144,37,217,10,15,0,1500000US060375343012,"Block Group 2, Census Tract 5343.01, Los Angeles County, California"
1032,47,0,11,0,0,9,73,4,81,13,88,48,5,44,58,269,22,83,94,34,23,4,22,0,1500000US060375343021,"Block Group 1, Census Tract 5343.02, Los Angeles County, California"
1036,106,0,28,24,7,9,14,9,178,9,51,32,15,14,42,220,43,32,84,66,38,8,0,7,1500000US060375343022,"Block Group 2, Census Tract 5343.02, Los Angeles County, California"
2087,80,0,12,18,0,32,75,45,188,25,57,218,61,83,98,485,9,66,349,75,76,19,16,0,1500000US060375344031,"Block Group 1, Census Tract 5344.03, Los Angeles County, California"
1215,99,0,0,4,38,13,0,22,107,12,50,64,15,0,66,393,12,34,211,23,36,10,6,0,1500000US060375344041,"Block Group 1, Census Tract 5344.04, Los Angeles County, California"
903,53,0,0,0,0,31,0,28,70,3,73,30,21,0,56,286,21,11,156,21,43,0,0,0,1500000US060375344042,"Block Group 2, Census Tract 5344.04, Los Angeles County, California"
657,14,0,0,0,0,15,6,18,64,0,63,23,14,0,40,254,30,21,68,5,22,0,0,0,1500000US060375344051,"Block Group 1, Census Tract 5344.05, Los Angeles County, California"
801,29,0,0,14,0,10,11,0,56,0,36,37,17,33,13,246,0,46,93,88,50,22,0,0,1500000US060375344052,"Block Group 2, Census Tract 5344.05, Los Angeles County, California"
922,51,0,0,14,12,17,35,0,76,13,121,5,12,24,71,197,14,15,95,4,146,0,0,0,1500000US060375344053,"Block Group 3, Census Tract 5344.05, Los Angeles County, California"
1372,57,0,0,0,0,44,17,14,188,2,21,19,38,36,126,470,0,33,181,65,61,0,0,0,1500000US060375344061,"Block Group 1, Census Tract 5344.06, Los Angeles County, California"
1043,0,0,0,4,43,17,0,4,79,60,175,95,5,77,52,226,12,42,124,4,24,0,0,0,1500000US060375344062,"Block Group 2, Census Tract 5344.06, Los Angeles County, California"
752,7,0,0,0,7,18,27,37,173,0,0,66,0,41,4,170,0,17,94,0,91,0,0,0,1500000US060375345011,"Block Group 1, Census Tract 5345.01, Los Angeles County, California"
694,6,0,0,11,21,44,7,0,65,15,12,34,0,109,0,198,10,35,44,34,49,0,0,0,1500000US060375345012,"Block Group 2, Census Tract 5345.01, Los Angeles County, California"
1716,134,0,0,0,60,36,15,0,225,2,67,59,0,26,51,513,25,169,166,80,81,7,0,0,1500000US060375345013,"Block Group 3, Census Tract 5345.01, Los Angeles County, California"
1219,125,0,0,0,0,51,0,38,182,0,34,28,8,18,18,181,7,41,165,52,250,21,0,0,1500000US060375345021,"Block Group 1, Census Tract 5345.02, Los Angeles County, California"
1298,90,0,0,0,22,9,0,17,116,0,42,79,26,48,62,452,9,44,86,37,71,87,1,0,1500000US060375345022,"Block Group 2, Census Tract 5345.02, Los Angeles County, California"
1383,116,0,10,0,17,15,30,40,204,5,10,153,21,20,83,256,12,25,204,14,99,35,0,14,1500000US060375347001,"Block Group 1, Census Tract 5347, Los Angeles County, California"
1690,144,0,9,0,12,18,29,18,196,28,27,39,35,56,167,310,28,30,217,41,260,26,0,0,1500000US060375347002,"Block Group 2, Census Tract 5347, Los Angeles County, California"
1061,23,0,0,0,0,0,37,15,215,0,22,120,51,42,116,204,33,16,88,18,50,11,0,0,1500000US060375348021,"Block Group 1, Census Tract 5348.02, Los Angeles County, California"
594,27,6,0,0,0,16,0,18,31,0,34,26,19,17,32,172,21,11,82,75,6,1,0,0,1500000US060375348022,"Block Group 2, Census Tract 5348.02, Los Angeles County, California"
840,38,0,0,0,0,20,32,19,84,0,22,60,14,16,59,207,18,8,132,42,52,17,0,0,1500000US060375348031,"Block Group 1, Census Tract 5348.03, Los Angeles County, California"
749,80,0,0,43,0,35,7,21,41,0,37,16,24,32,53,138,18,16,109,17,62,0,0,0,1500000US060375348032,"Block Group 2, Census Tract 5348.03, Los Angeles County, California"
1453,49,0,0,131,61,86,37,16,178,0,19,185,19,50,12,231,13,48,91,102,49,59,17,0,1500000US060375348033,"Block Group 3, Census Tract 5348.03, Los Angeles County, California"
1595,97,0,5,14,21,29,16,57,223,0,71,234,44,32,53,349,0,57,151,40,101,1,0,0,1500000US060375348041,"Block Group 1, Census Tract 5348.04, Los Angeles County, California"
1139,54,0,0,11,0,52,43,16,71,0,14,107,60,13,23,226,13,117,132,29,142,16,0,0,1500000US060375348042,"Block Group 2, Census Tract 5348.04, Los Angeles County, California"
573,22,0,0,0,0,0,17,0,66,0,18,25,27,0,68,140,18,0,113,17,12,23,0,7,1500000US060375349001,"Block Group 1, Census Tract 5349, Los Angeles County, California"
1289,50,0,0,14,0,74,27,9,103,10,89,170,29,49,18,291,0,57,167,33,97,2,0,0,1500000US060375349002,"Block Group 2, Census Tract 5349, Los Angeles County, California"
898,33,0,0,0,19,0,15,44,70,0,0,98,55,74,54,268,0,40,76,42,10,0,0,0,1500000US060375349003,"Block Group 3, Census Tract 5349, Los Angeles County, California"
983,0,0,7,0,6,0,13,37,138,49,64,48,37,49,84,270,25,37,22,58,30,9,0,0,1500000US060375349004,"Block Group 4, Census Tract 5349, Los Angeles County, California"
870,24,0,7,8,5,24,39,27,108,0,46,48,57,25,28,140,0,30,165,48,30,6,5,0,1500000US060375350011,"Block Group 1, Census Tract 5350.01, Los Angeles County, California"
467,26,0,0,0,0,14,32,20,18,15,0,38,24,40,30,79,0,8,34,24,65,0,0,0,1500000US060375350012,"Block Group 2, Census Tract 5350.01, Los Angeles County, California"
932,42,0,0,0,16,32,3,13,76,6,43,90,22,30,21,183,15,43,175,32,90,0,0,0,1500000US060375350013,"Block Group 3, Census Tract 5350.01, Los Angeles County, California"
1070,43,0,0,0,16,28,7,61,102,16,13,63,23,14,67,220,20,38,156,74,32,77,0,0,1500000US060375350021,"Block Group 1, Census Tract 5350.02, Los Angeles County, California"
426,20,0,0,0,24,6,11,25,16,28,1,14,14,15,40,110,15,17,37,0,28,5,0,0,1500000US060375350022,"Block Group 2, Census Tract 5350.02, Los Angeles County, California"
744,24,0,0,13,10,0,13,0,130,0,12,63,50,42,13,74,5,71,88,59,63,14,0,0,1500000US060375350023,"Block Group 3, Census Tract 5350.02, Los Angeles County, California"
861,90,0,0,0,0,50,21,14,196,0,8,81,24,0,60,169,22,36,49,0,33,8,0,0,1500000US060375351011,"Block Group 1, Census Tract 5351.01, Los Angeles County, California"
1092,102,0,0,0,0,53,5,8,45,46,15,75,9,29,62,281,45,0,223,54,40,0,0,0,1500000US060375351012,"Block Group 2, Census Tract 5351.01, Los Angeles County, California"
1069,61,0,0,18,0,36,0,32,125,24,25,48,75,75,0,189,21,17,162,34,69,30,0,28,1500000US060375351013,"Block Group 3, Census Tract 5351.01, Los Angeles County, California"
1860,212,0,15,0,26,116,0,37,235,58,0,76,17,14,60,301,157,224,156,29,90,37,0,0,1500000US060375351014,"Block Group 4, Census Tract 5351.01, Los Angeles County, California"
612,66,0,12,0,0,36,0,24,25,9,43,49,13,0,0,78,11,6,136,36,37,31,0,0,1500000US060375351021,"Block Group 1, Census Tract 5351.02, Los Angeles County, California"
1161,127,0,0,0,10,62,0,53,132,18,39,0,0,28,145,203,23,95,93,50,83,0,0,0,1500000US060375351022,"Block Group 2, Census Tract 5351.02, Los Angeles County, California"
763,25,0,0,0,0,38,0,19,21,0,9,0,27,9,79,298,13,15,99,15,78,18,0,0,1500000US060375351023,"Block Group 3, Census Tract 5351.02, Los Angeles County, California"
1253,18,0,0,0,30,31,62,0,176,74,75,120,56,57,52,300,0,65,92,17,17,0,0,11,1500000US060375352001,"Block Group 1, Census Tract 5352, Los Angeles County, California"
1368,235,0,0,3,0,72,0,0,72,0,27,134,0,32,105,177,149,66,189,34,62,0,11,0,1500000US060375352002,"Block Group 2, Census Tract 5352, Los Angeles County, California"
827,34,0,0,0,0,0,0,21,97,0,57,0,19,12,67,290,19,22,157,13,0,19,0,0,1500000US060375352003,"Block Group 3, Census Tract 5352, Los Angeles County, California"
1013,73,0,0,0,23,54,16,51,116,15,29,33,0,41,38,209,17,29,143,63,56,0,7,0,1500000US060375353001,"Block Group 1, Census Tract 5353, Los Angeles County, California"
638,39,0,0,10,26,19,12,20,161,0,9,31,0,8,9,135,15,63,24,25,23,9,0,0,1500000US060375353002,"Block Group 2, Census Tract 5353, Los Angeles County, California"
955,21,0,0,0,15,23,0,0,86,39,52,63,14,51,45,249,0,142,56,0,99,0,0,0,1500000US060375353003,"Block Group 3, Census Tract 5353, Los Angeles County, California"
1385,74,0,0,0,32,22,64,38,192,16,40,126,89,67,29,296,0,15,51,71,109,21,33,0,1500000US060375353004,"Block Group 4, Census Tract 5353, Los Angeles County, California"
1118,134,0,0,0,20,0,32,24,104,16,7,35,44,54,58,360,0,0,90,81,10,49,0,0,1500000US060375354001,"Block Group 1, Census Tract 5354, Los Angeles County, California"
935,46,0,0,0,14,32,51,27,26,0,42,70,14,199,46,112,14,14,112,20,96,0,0,0,1500000US060375354002,"Block Group 2, Census Tract 5354, Los Angeles County, California"
1069,37,0,0,0,0,7,0,0,127,75,48,142,69,15,40,226,10,98,92,19,35,29,0,0,1500000US060375355011,"Block Group 1, Census Tract 5355.01, Los Angeles County, California"
1017,87,0,0,0,26,36,7,9,108,13,35,90,29,70,43,200,58,11,133,0,21,35,6,0,1500000US060375355012,"Block Group 2, Census Tract 5355.01, Los Angeles County, California"
1831,117,0,0,0,31,12,31,12,184,0,26,59,33,42,24,510,13,219,234,142,58,71,13,0,1500000US060375355021,"Block Group 1, Census Tract 5355.02, Los Angeles County, California"
1904,141,0,0,0,17,15,4,72,105,0,33,306,50,147,41,476,73,53,136,33,134,63,5,0,1500000US060375355022,"Block Group 2, Census Tract 5355.02, Los Angeles County, California"
1601,87,0,0,0,31,8,21,0,181,17,76,31,47,49,136,386,63,31,227,102,66,40,2,0,1500000US060375355031,"Block Group 1, Census Tract 5355.03, Los Angeles County, California"
806,36,0,0,0,12,53,11,12,45,5,0,82,28,33,64,261,8,15,79,9,53,0,0,0,1500000US060375356031,"Block Group 1, Census Tract 5356.03, Los Angeles County, California"
1447,102,0,0,0,30,70,32,2,115,25,38,54,37,103,76,362,6,79,191,16,94,0,4,11,1500000US060375356032,"Block Group 2, Census Tract 5356.03, Los Angeles County, California"
1025,33,0,0,0,0,19,16,9,211,37,63,78,0,28,10,274,8,44,90,24,75,0,6,0,1500000US060375356041,"Block Group 1, Census Tract 5356.04, Los Angeles County, California"
1507,142,0,0,14,0,28,0,19,199,21,72,123,28,35,42,258,50,48,237,50,126,15,0,0,1500000US060375356042,"Block Group 2, Census Tract 5356.04, Los Angeles County, California"
1486,48,0,0,0,14,17,11,13,242,0,62,123,0,61,63,367,10,0,250,46,159,0,0,0,1500000US060375356051,"Block Group 1, Census Tract 5356.05, Los Angeles County, California"
1455,28,0,0,0,20,34,0,117,280,49,49,158,31,16,101,316,28,54,140,34,0,0,0,0,1500000US060375356052,"Block Group 2, Census Tract 5356.05, Los Angeles County, California"
1180,94,0,0,0,0,13,17,18,122,0,54,81,83,49,15,227,21,55,157,22,88,64,0,0,1500000US060375356061,"Block Group 1, Census Tract 5356.06, Los Angeles County, California"
783,162,0,0,22,0,0,0,0,54,0,54,30,26,48,42,87,20,32,75,75,48,8,0,0,1500000US060375356071,"Block Group 1, Census Tract 5356.07, Los Angeles County, California"
506,58,0,0,0,8,0,13,15,65,0,14,56,44,0,70,34,0,12,56,12,43,6,0,0,1500000US060375356072,"Block Group 2, Census Tract 5356.07, Los Angeles County, California"
401,29,0,0,0,0,12,0,0,80,16,36,65,16,17,0,32,18,0,9,0,71,0,0,0,1500000US060375356073,"Block Group 3, Census Tract 5356.07, Los Angeles County, California"
724,5,0,0,0,17,43,4,13,56,0,13,0,40,49,55,129,17,39,171,22,30,21,0,0,1500000US060375356074,"Block Group 4, Census Tract 5356.07, Los Angeles County, California"
